toy,device,agent_count,training_backend,stage,repeats,epochs_per_repeat,seconds_per_run_mean,seconds_per_run_std,seconds_per_epoch_mean,seconds_per_epoch_std,share_of_steady_state_pct,share_of_hooked_step_pct
toy4,cuda,1024,tensor_batched,post_step_state_policy,3,10.0,0.0012522940911973517,8.334296037701994e-05,0.00012522940911973516,8.334296037701994e-06,0.18398140842028646,0.18472315381363377
toy4,cuda,1024,tensor_batched,sample_actions,3,10.0,9.691870460907619e-05,1.05259244164983e-05,9.691870460907617e-06,1.0525924416498296e-06,0.014867473805335568,0.01492867316486333
toy4,cuda,1024,tensor_batched,sample_revision_mask,3,10.0,0.002264886861667037,0.0005224868450642451,0.0002264886861667037,5.2248684506424495e-05,0.35180980285791247,0.3532910238209696
toy4,cuda,1024,tensor_batched,select_peers,3,10.0,0.005138179403729737,0.0015495317588440122,0.0005138179403729737,0.00015495317588440125,0.7490625869726791,0.7521267084306956
toy4,cuda,1024,tensor_batched,social_adam_update,3,10.0,0.017170534740823012,0.0016969371070850263,0.001717053474082301,0.0001696937107085026,2.581441845340766,2.5918871250608446
toy4,cuda,1024,tensor_batched,social_autograd_grad,3,10.0,0.014934575340400139,0.003202338369311445,0.001493457534040014,0.0003202338369311445,2.090335937389996,2.098423336363323
toy4,cuda,1024,tensor_batched,social_distillation,3,10.0,0.1506699452875182,0.11884610288928706,0.01506699452875182,0.011884610288928708,17.413361931517848,17.46990281292025
toy4,cuda,1024,tensor_batched,social_loss_forward,3,10.0,0.0077427209277326865,0.0010170624546399433,0.0007742720927732686,0.00010170624546399435,1.1256289142677398,1.1301563487203417
toy4,cuda,1024,tensor_batched,social_mix,3,10.0,0.090615594953609,0.11718490690295162,0.0090615594953609,0.011718490690295161,8.542906755482722,8.563702284611105
toy4,cuda,1024,tensor_batched,social_optimizer_update,3,10.0,0.03779492701869458,0.0028687759642144726,0.0037794927018694577,0.00028687759642144717,5.523031694393254,5.5450657174277325
toy4,cuda,1024,tensor_batched,social_step,3,10.0,0.15134907277145734,0.11885127821752725,0.015134907277145733,0.011885127821752724,17.51331475113069,17.57026248364367
toy4,cuda,1024,tensor_batched,steady_state_total,3,10.0,0.8002017354980732,0.4476027875812644,0.08002017354980732,0.044760278758126444,100.0,100.35329102382097
toy4,cuda,1024,tensor_batched,update_payoff_ema,3,10.0,0.0011501035963495572,5.607543795785437e-05,0.00011501035963495572,5.607543795785438e-06,0.1708525706163129,0.17154625568538925
toy4,cuda,1024,tensor_batched,update_reputation_ema,3,10.0,0.0006352829514071345,0.00013805377236334699,6.352829514071346e-05,1.3805377236334697e-05,0.10003687337600227,0.10045871307630427
toy4,cuda,2048,tensor_batched,build_observations,3,10.0,0.23949204241701713,0.025500375896918708,0.023949204241701716,0.0025500375896918706,32.3072469734186,32.40926539012472
toy4,cuda,2048,tensor_batched,build_step_context,3,10.0,0.0005912416381761432,2.312371303989571e-05,5.912416381761432e-05,2.3123713039895753e-06,0.0803941450791911,0.08064814303960076
toy4,cuda,2048,tensor_batched,cache_refresh,3,10.0,0.00023095201080044112,8.459044608830287e-05,2.3095201080044114e-05,8.459044608830284e-06,0.030540343875164817,0.03063154243648548
toy4,cuda,2048,tensor_batched,commit_actions,3,10.0,0.00026933328869442147,6.843838771234946e-05,2.6933328869442144e-05,6.843838771234945e-06,0.03599877295813262,0.036107244453454514
toy4,cuda,2048,tensor_batched,decision_selection,3,10.0,0.13303391255127886,0.010947984859673897,0.013303391255127887,0.00109479848596739,17.97046829447681,18.026650154644916
toy4,cuda,2048,tensor_batched,finalize_hook_step,3,10.0,0.0004054209760700663,5.1483349811379355e-05,4.054209760700663e-05,5.148334981137936e-06,0.0547431942334472,0.05491794729561991
toy4,cuda,2048,tensor_batched,hooked_step_total,3,10.0,0.7415465409867465,0.10091127986370542,0.07415465409867465,0.010091127986370543,99.68917086254544,100.0
toy4,cuda,2048,tensor_batched,local_adam_update,3,10.0,0.030369928999183077,0.00670192243240172,0.0030369928999183075,0.0006701922432401719,4.071056140213422,4.083370319857231
toy4,cuda,2048,tensor_batched,local_autograd_grad,3,10.0,0.05765903713957717,0.006874432413396079,0.005765903713957718,0.0006874432413396083,7.76320102071161,7.787412897603537
toy4,cuda,2048,tensor_batched,local_loss_forward,3,10.0,0.03435876235986749,0.007522072348176665,0.0034358762359867497,0.0007522072348176665,4.586307029749405,4.600474729060614
toy4,cuda,2048,tensor_batched,local_loss_update,3,10.0,0.1275855911274751,0.0215252957506755,0.01275855911274751,0.0021525295750675507,17.114383420898985,17.1672175635298
toy4,cuda,2048,tensor_batched,local_optimizer_update,3,10.0,0.09241502037427078,0.013831683925435266,0.009241502037427077,0.0013831683925435265,12.420379168160528,12.458718543926414
