label,case,seed,mixer,peer_rule,init_mode,alpha,threshold,run_dir,final_mean_global_accuracy,final_mean_consensus,final_fragmentation_components
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,5,parameter_average,state_similarity,independent_init,0.1,0.4,experiments/runs/20260429_171218_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p1_t0p4_seed05,0.8897160017490386,0.953389668367347,50
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,5,parameter_average,state_similarity,independent_init,0.1,0.6,experiments/runs/20260429_171226_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p1_t0p6_seed05,0.8897160017490386,0.953389668367347,50
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,5,parameter_average,state_similarity,independent_init,0.25,-0.2,experiments/runs/20260429_171235_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p25_tm0p2_seed05,0.8940759980678559,0.9805133928571429,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,5,parameter_average,state_similarity,independent_init,0.25,0.0,experiments/runs/20260429_171244_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p25_t0p0_seed05,0.8924640011787415,0.9790927933673469,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,5,parameter_average,state_similarity,independent_init,0.25,0.2,experiments/runs/20260429_171253_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p25_t0p2_seed05,0.8923200011253357,0.9610905612244898,28
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,5,parameter_average,state_similarity,independent_init,0.25,0.4,experiments/runs/20260429_171301_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p25_t0p4_seed05,0.8897160017490386,0.953389668367347,50
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,5,parameter_average,state_similarity,independent_init,0.25,0.6,experiments/runs/20260429_171310_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p25_t0p6_seed05,0.8897160017490386,0.953389668367347,50
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,5,parameter_average,state_similarity,independent_init,0.5,-0.2,experiments/runs/20260429_171319_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p5_tm0p2_seed05,0.8950759983062744,0.9884343112244898,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,5,parameter_average,state_similarity,independent_init,0.5,0.0,experiments/runs/20260429_171328_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p5_t0p0_seed05,0.891323994398117,0.9867952806122449,1
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,5,parameter_average,state_similarity,independent_init,0.5,0.2,experiments/runs/20260429_171336_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p5_t0p2_seed05,0.8923960018157959,0.9610012755102041,31
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,5,parameter_average,state_similarity,independent_init,0.5,0.4,experiments/runs/20260429_171345_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p5_t0p4_seed05,0.8897160017490386,0.953389668367347,50
toy1_param_independent_low_threshold_seeds01_05,parameter_average_state_similarity_independent_init,5,parameter_average,state_similarity,independent_init,0.5,0.6,experiments/runs/20260429_171354_toy1_param_independent_low_threshold_seeds01_05_parameter_average_state_similarity_independent_init_a0p5_t0p6_seed05,0.8897160017490386,0.953389668367347,50
